percents,artist
0.2017642857142857,chemicalromance
0.18516923076923078,juicewrld
0.18251818181818183,takingback
0.1777,xxxtentacion
0.14344285714285715,kanye ye
0.1418875,fall out boy
0.13705,dashboard
0.12200625,paramore
0.12144545454545455,brandnew
0.11899166666666666,radiohead
0.1149,lilpeep
0.0977,jimmyeatworld
0.077116,drake
0.06756,liluzivert
0.06521111111111111,postmalone
0.05956923076923077,migos
0.05385555555555556,kanye college_dropout
0.03984,lilpump
